bedrooms,bathrooms,area,tax_value,year_built,taxamount,fips,sale_date
5.0,3.0,3194.0,836566.0,1999.0,8225.02,6059.0,2017-06-21
2.0,2.5,1432.0,558285.0,1990.0,5622.48,6059.0,2017-06-21
4.0,2.0,1644.0,253170.0,1952.0,3592.71,6037.0,2017-06-21
2.0,1.0,1120.0,274501.0,1910.0,3387.96,6037.0,2017-06-21
2.0,1.0,956.0,62289.0,1953.0,823.93,6037.0,2017-06-21
3.0,2.0,1319.0,233387.0,1987.0,3620.9,6037.0,2017-06-21
3.0,1.5,1149.0,270460.0,1953.0,3287.58,6059.0,2017-06-21
3.0,2.0,1765.0,212282.0,1988.0,3465.6,6037.0,2017-06-21
3.0,2.0,1673.0,549776.0,1953.0,6737.19,6037.0,2017-06-21
3.0,2.0,1471.0,226831.0,1968.0,3328.26,6037.0,2017-06-21
2.0,2.0,1950.0,106121.0,1968.0,1094.1,6059.0,2017-06-21
3.0,1.0,1050.0,43277.0,1943.0,1039.53,6037.0,2017-06-21
3.0,2.0,1710.0,459908.0,1951.0,5351.32,6037.0,2017-06-21
2.0,2.0,2859.0,1005585.0,1979.0,10196.04,6059.0,2017-06-21
3.0,2.0,1778.0,347000.0,1936.0,4248.21,6037.0,2017-06-21
4.0,2.0,2225.0,341724.0,1948.0,6052.17,6037.0,2017-06-21
4.0,2.0,1638.0,270561.0,1948.0,5081.03,6037.0,2017-06-21
2.0,1.0,875.0,207733.0,1954.0,2821.17,6037.0,2017-06-21
2.0,2.0,1152.0,95509.0,1961.0,1179.15,6037.0,2017-06-21
2.0,2.0,1576.0,966377.0,1964.0,10416.46,6059.0,2017-06-21
4.0,3.5,3121.0,919921.0,2002.0,13574.72,6059.0,2017-06-21
3.0,3.0,1771.0,178606.0,1988.0,3157.28,6037.0,2017-06-21
2.0,1.0,1586.0,698998.0,1946.0,8194.74,6037.0,2017-06-21
3.0,2.5,1941.0,307538.0,1976.0,3171.12,6059.0,2017-06-21
4.0,2.0,1079.0,238094.0,1951.0,2945.65,6037.0,2017-06-21
4.0,3.0,1446.0,385548.0,2005.0,4776.16,6037.0,2017-06-21
2.0,1.0,947.0,227322.0,1929.0,2866.39,6037.0,2017-06-21
2.0,1.0,908.0,179393.0,1973.0,2779.86,6111.0,2017-06-21
4.0,2.5,2115.0,492428.0,1961.0,5434.9,6059.0,2017-06-21
4.0,3.5,2228.0,315669.0,1959.0,3583.82,6111.0,2017-06-21
3.0,2.0,1788.0,261537.0,1956.0,3266.51,6037.0,2017-06-21
3.0,1.0,1534.0,52860.0,1951.0,1202.18,6059.0,2017-06-21
3.0,3.0,2175.0,1255864.0,1956.0,15167.88,6037.0,2017-06-21
4.0,3.0,1787.0,505000.0,1987.0,6437.23,6037.0,2017-06-21
5.0,2.0,1684.0,456247.0,1953.0,5360.34,6059.0,2017-06-21
4.0,2.0,1400.0,341724.0,1961.0,4305.67,6037.0,2017-06-21
3.0,2.0,1680.0,821784.0,1959.0,9537.23,6037.0,2017-06-21
3.0,2.0,1335.0,483707.0,1961.0,5784.05,6037.0,2017-06-21
3.0,2.0,1498.0,76608.0,1955.0,1220.47,6037.0,2017-06-21
2.0,1.0,936.0,476503.0,1925.0,10021.1,6037.0,2017-06-21
3.0,2.0,1373.0,374544.0,1955.0,4776.33,6037.0,2017-06-21
4.0,3.0,2367.0,594271.0,1969.0,6196.26,6059.0,2017-06-21
2.0,2.5,1432.0,329077.0,1990.0,3301.76,6059.0,2017-06-21
3.0,2.0,1232.0,488206.0,1991.0,5162.68,6111.0,2017-06-21
3.0,1.0,938.0,521838.0,1925.0,5738.86,6059.0,2017-06-21
3.0,2.0,1362.0,282568.0,1939.0,3587.21,6037.0,2017-06-21
4.0,3.0,2309.0,797197.0,1971.0,9596.24,6037.0,2017-06-21
3.0,2.5,2652.0,416968.0,1992.0,4863.18,6059.0,2017-06-22
3.0,2.0,1853.0,279193.0,2009.0,4339.38,6037.0,2017-06-22
2.0,2.0,1222.0,328920.0,1953.0,3985.65,6037.0,2017-06-22
3.0,2.0,1372.0,971429.0,1972.0,10776.06,6059.0,2017-06-22
4.0,2.0,1954.0,74509.0,1957.0,1211.3,6037.0,2017-06-22
4.0,2.0,1886.0,246970.0,1955.0,3286.07,6037.0,2017-06-22
4.0,2.0,1885.0,285000.0,1993.0,4291.65,6037.0,2017-06-22
3.0,3.0,2028.0,888000.0,1975.0,10111.56,6037.0,2017-06-22
4.0,3.0,1624.0,331477.0,2003.0,5809.62,6037.0,2017-06-22
4.0,3.0,2414.0,153628.0,1956.0,2006.06,6037.0,2017-06-22
3.0,2.0,1135.0,353000.0,1956.0,4698.55,6037.0,2017-06-22
3.0,2.0,1072.0,403681.0,1955.0,4715.5,6059.0,2017-06-22
4.0,2.0,1545.0,52344.0,1965.0,1236.58,6037.0,2017-06-22
3.0,2.0,1320.0,504026.0,1980.0,5686.08,6111.0,2017-06-22
4.0,3.0,2853.0,741000.0,1998.0,8054.22,6111.0,2017-06-22
3.0,2.0,1299.0,53468.0,1955.0,925.52,6059.0,2017-06-22
2.0,2.0,1595.0,445279.0,1952.0,5150.3,6059.0,2017-06-22
2.0,1.0,1241.0,64982.0,1951.0,1082.1,6037.0,2017-06-22
4.0,3.5,2382.0,685127.0,1990.0,8707.92,6111.0,2017-06-22
2.0,1.0,888.0,170249.0,1940.0,2686.02,6037.0,2017-06-22
3.0,2.0,1410.0,431695.0,1956.0,5322.95,6037.0,2017-06-22
3.0,1.0,1036.0,51932.0,1959.0,1045.0,6037.0,2017-06-22
4.0,3.0,2854.0,1114089.0,1946.0,13651.73,6037.0,2017-06-22
4.0,2.0,1890.0,120901.0,1961.0,2035.1,6037.0,2017-06-22
3.0,1.0,1070.0,220623.0,1953.0,2813.57,6037.0,2017-06-22
3.0,2.0,1246.0,420067.0,1956.0,4870.5,6037.0,2017-06-22
4.0,3.0,3223.0,172893.0,1965.0,3564.4,6037.0,2017-06-22
3.0,2.0,1853.0,280015.0,1964.0,3167.3,6059.0,2017-06-22
3.0,1.0,1091.0,579000.0,1950.0,7442.99,6037.0,2017-06-22
3.0,2.0,2020.0,309813.0,1970.0,3956.4,6037.0,2017-06-22
5.0,3.0,2675.0,303249.0,1975.0,3407.42,6059.0,2017-06-22
3.0,2.0,1860.0,211630.0,1981.0,3215.76,6037.0,2017-06-22
3.0,1.0,1082.0,51309.0,1959.0,932.8,6037.0,2017-06-22
4.0,3.0,2210.0,110342.0,1968.0,1653.67,6037.0,2017-06-22
4.0,2.0,1648.0,264127.0,1955.0,3488.51,6037.0,2017-06-22
3.0,2.5,2036.0,660178.0,1998.0,5352.58,6059.0,2017-06-22
3.0,2.0,1553.0,399163.0,1957.0,4982.65,6037.0,2017-06-22
4.0,2.0,1868.0,202586.0,1968.0,2605.25,6037.0,2017-06-22
2.0,1.0,756.0,56353.0,1951.0,1152.52,6037.0,2017-06-22
4.0,4.5,3644.0,1179996.0,2003.0,14088.3,6059.0,2017-06-22
3.0,2.0,1472.0,156485.0,1977.0,1531.4,6059.0,2017-06-22
5.0,3.0,3216.0,570279.0,2000.0,7728.7,6037.0,2017-06-22
3.0,2.0,1555.0,74297.0,1957.0,1108.38,6037.0,2017-06-22
5.0,3.0,2216.0,139184.0,1950.0,2005.62,6037.0,2017-06-22
3.0,2.0,1248.0,352079.0,1961.0,4205.92,6111.0,2017-06-22
3.0,3.0,1923.0,2035000.0,1991.0,22498.15,6037.0,2017-06-22
3.0,3.0,2130.0,268557.0,1988.0,3975.61,6037.0,2017-06-22
3.0,2.0,1274.0,330690.0,1962.0,4330.91,6037.0,2017-06-22
4.0,5.0,3787.0,1612307.0,2007.0,19471.97,6037.0,2017-06-22
3.0,1.0,1026.0,31630.0,1950.0,1224.89,6037.0,2017-06-22
4.0,2.0,2111.0,581896.0,1924.0,7034.97,6037.0,2017-06-22
3.0,2.5,2252.0,398588.0,1976.0,4031.38,6059.0,2017-06-22
2.0,1.0,900.0,456660.0,1947.0,5484.47,6037.0,2017-06-22
4.0,2.0,1621.0,66168.0,1969.0,989.56,6059.0,2017-06-22
3.0,2.0,1410.0,327672.0,1988.0,4819.32,6037.0,2017-06-22
2.0,1.0,868.0,275661.0,1949.0,8220.24,6037.0,2017-06-22
3.0,3.0,2869.0,552225.0,1998.0,7776.39,6037.0,2017-06-22
4.0,4.0,4071.0,1075121.0,1998.0,13133.23,6037.0,2017-06-22
3.0,3.0,3318.0,748468.0,2006.0,8843.45,6037.0,2017-06-22
3.0,2.0,1361.0,310749.0,1954.0,3917.02,6037.0,2017-06-22
3.0,2.0,1440.0,185031.0,1956.0,2549.0,6059.0,2017-06-22
3.0,2.0,1653.0,127799.0,1977.0,1378.94,6111.0,2017-06-22
3.0,2.0,1493.0,77201.0,1954.0,1258.48,6037.0,2017-06-22
3.0,1.5,1032.0,212490.0,1959.0,2675.28,6059.0,2017-06-22
3.0,3.0,1885.0,354293.0,1947.0,4515.01,6037.0,2017-06-22
4.0,4.0,2218.0,689674.0,1999.0,8618.6,6037.0,2017-06-22
5.0,3.0,2440.0,641821.0,1996.0,7067.36,6111.0,2017-06-22
5.0,4.5,3998.0,1169410.0,1997.0,12359.1,6059.0,2017-06-22
3.0,3.0,1680.0,543906.0,2008.0,6602.92,6037.0,2017-06-22
4.0,3.0,2150.0,528341.0,1979.0,5815.98,6111.0,2017-06-22
4.0,2.0,1467.0,490000.0,1957.0,5995.2,6037.0,2017-06-22
3.0,1.0,825.0,443825.0,1954.0,5208.63,6037.0,2017-06-22
5.0,3.5,3316.0,831952.0,1984.0,8366.64,6059.0,2017-06-22
3.0,2.0,1846.0,795458.0,1922.0,9485.96,6037.0,2017-06-22
5.0,6.0,7119.0,2093782.0,2005.0,25559.96,6037.0,2017-06-22
4.0,3.0,2317.0,360413.0,2014.0,4859.96,6037.0,2017-06-22
3.0,2.5,1936.0,427969.0,1986.0,5675.92,6111.0,2017-06-22
5.0,2.5,2498.0,466688.0,1968.0,5457.06,6111.0,2017-06-22
3.0,3.0,1746.0,430534.0,1986.0,4304.58,6059.0,2017-06-22
6.0,4.5,4278.0,1904628.0,1999.0,20090.62,6059.0,2017-06-22
4.0,3.5,3787.0,2502180.0,2000.0,26403.52,6059.0,2017-06-22
0.0,0.0,1440.0,142604.0,1979.0,1498.9,6111.0,2017-06-22
3.0,2.0,1225.0,543158.0,1955.0,10299.81,6037.0,2017-06-22
5.0,3.0,2365.0,404244.0,1994.0,4111.84,6059.0,2017-06-22
2.0,1.0,1008.0,151278.0,1920.0,1963.04,6037.0,2017-06-22
4.0,3.5,4140.0,1081841.0,1965.0,11782.28,6059.0,2017-06-22
3.0,3.0,1709.0,477121.0,1975.0,5306.0,6037.0,2017-06-22
5.0,4.0,3329.0,1352000.0,2003.0,13629.16,6059.0,2017-06-22
4.0,4.0,3215.0,704292.0,1949.0,7864.29,6037.0,2017-06-22
3.0,3.0,2092.0,1277065.0,1926.0,14950.42,6037.0,2017-06-22
4.0,3.0,2600.0,197914.0,1974.0,2915.25,6037.0,2017-06-22
3.0,2.5,1768.0,468403.0,1977.0,5643.74,6059.0,2017-06-22
3.0,2.0,1786.0,507500.0,1985.0,6577.99,6037.0,2017-06-22
3.0,2.0,1635.0,578862.0,1951.0,7129.59,6037.0,2017-06-22
3.0,2.0,1536.0,154934.0,1956.0,2029.71,6037.0,2017-06-22
3.0,2.0,1450.0,181386.0,1979.0,2502.39,6037.0,2017-06-22
3.0,3.0,1230.0,198637.0,1955.0,2676.66,6037.0,2017-06-22
4.0,3.0,3661.0,248735.0,2006.0,3965.67,6037.0,2017-06-22
3.0,2.0,1648.0,462396.0,1955.0,5814.04,6037.0,2017-06-22
2.0,1.0,1247.0,451772.0,1930.0,5444.85,6037.0,2017-06-22
4.0,4.0,3551.0,4535000.0,2001.0,47755.98,6037.0,2017-06-22
3.0,2.5,2587.0,1003029.0,2000.0,10801.16,6059.0,2017-06-22
3.0,2.0,1382.0,414352.0,1965.0,5329.16,6037.0,2017-06-22
6.0,6.0,6603.0,1079954.0,1956.0,13608.38,6037.0,2017-06-22
3.0,2.5,1933.0,323312.0,1996.0,3614.76,6059.0,2017-06-22
0.0,0.0,,202131.0,,2429.6,6037.0,2017-06-22
4.0,3.0,2358.0,665225.0,1977.0,7219.2,6059.0,2017-06-22
3.0,2.0,1202.0,553000.0,1958.0,7234.14,6037.0,2017-06-22
5.0,3.0,2744.0,618256.0,1910.0,7292.28,6037.0,2017-06-22
2.0,1.0,624.0,30815.0,1939.0,977.15,6037.0,2017-06-22
3.0,1.0,1064.0,1331000.0,1944.0,15733.54,6037.0,2017-06-22
3.0,1.0,880.0,14284.0,1937.0,604.43,6037.0,2017-06-22
2.0,1.5,1350.0,230272.0,1973.0,3114.56,6059.0,2017-06-22
2.0,2.0,1272.0,149597.0,1972.0,1461.7,6059.0,2017-06-22
4.0,2.0,1336.0,405000.0,1947.0,6460.97,6037.0,2017-06-22
4.0,2.0,1959.0,807716.0,1973.0,9135.04,6059.0,2017-06-22
5.0,4.0,2890.0,683726.0,2000.0,7557.18,6059.0,2017-06-22
4.0,3.0,3211.0,307000.0,2005.0,4549.02,6037.0,2017-06-22
4.0,2.0,1418.0,91837.0,1950.0,1206.47,6037.0,2017-06-22
10.0,10.0,4294.0,812200.0,1950.0,8871.35,6037.0,2017-06-22
0.0,0.0,,2231097.0,,24296.84,6059.0,2017-06-22
3.0,1.0,944.0,512069.0,1960.0,5473.24,6111.0,2017-06-22
3.0,1.0,1099.0,60840.0,1956.0,826.21,6037.0,2017-06-22
5.0,5.0,6003.0,1332271.0,1998.0,15182.99,6037.0,2017-06-22
6.0,2.5,2878.0,355253.0,1967.0,3787.7,6111.0,2017-06-22
2.0,2.0,1816.0,914848.0,1924.0,11041.05,6037.0,2017-06-22
4.0,2.0,1425.0,250282.0,1956.0,3177.85,6037.0,2017-06-22
5.0,3.0,3140.0,1177752.0,1969.0,13365.24,6037.0,2017-06-22
3.0,1.0,993.0,142610.0,1944.0,1748.97,6037.0,2017-06-22
3.0,2.0,1247.0,82223.0,1986.0,1861.98,6037.0,2017-06-22
3.0,2.0,2029.0,789000.0,1963.0,8499.94,6059.0,2017-06-22
4.0,3.0,2268.0,233508.0,1975.0,2958.44,6037.0,2017-06-22
3.0,2.0,1307.0,223936.0,1958.0,2772.88,6059.0,2017-06-22
4.0,2.0,1344.0,66427.0,1954.0,1099.56,6037.0,2017-06-22
3.0,2.0,1913.0,67551.0,1956.0,1058.71,6037.0,2017-06-22
4.0,3.0,2979.0,1079109.0,2014.0,11947.1,6059.0,2017-06-22
4.0,3.0,2020.0,928243.0,1948.0,10392.25,6037.0,2017-06-22
3.0,2.0,1526.0,713010.0,1977.0,8337.71,6037.0,2017-06-22
5.0,3.5,3360.0,994452.0,2005.0,13602.84,6059.0,2017-06-22
5.0,2.0,2522.0,1051065.0,1946.0,12050.0,6037.0,2017-06-22
4.0,2.0,2184.0,467077.0,1955.0,5440.88,6037.0,2017-06-22
4.0,2.0,1724.0,55839.0,1954.0,710.5,6111.0,2017-06-22
3.0,3.0,1885.0,195322.0,1977.0,2687.07,6037.0,2017-06-22
3.0,2.0,1193.0,451785.0,1957.0,5963.55,6037.0,2017-06-22
3.0,2.0,2552.0,114769.0,1952.0,1546.98,6059.0,2017-06-22
3.0,2.0,2317.0,1077046.0,1935.0,13085.86,6037.0,2017-06-22
3.0,2.5,1656.0,355656.0,1969.0,4115.98,6059.0,2017-06-22
3.0,2.0,1992.0,342308.0,1974.0,4087.96,6059.0,2017-06-22
4.0,3.0,2897.0,631304.0,1969.0,6336.22,6059.0,2017-06-22
2.0,2.0,1419.0,1008142.0,1939.0,11559.09,6037.0,2017-06-22
3.0,1.0,1413.0,127883.0,1955.0,1855.47,6037.0,2017-06-22
4.0,3.0,1996.0,328194.0,1965.0,4194.72,6037.0,2017-06-22
2.0,2.0,1192.0,362556.0,1973.0,4392.24,6059.0,2017-06-22
4.0,3.0,3324.0,1468483.0,1994.0,16427.46,6059.0,2017-06-22
4.0,3.0,2068.0,220213.0,1996.0,4364.49,6037.0,2017-06-22
4.0,3.5,3825.0,899527.0,1999.0,9882.44,6111.0,2017-06-22
3.0,2.0,1988.0,704537.0,1932.0,8564.06,6037.0,2017-06-22
4.0,2.0,1459.0,59889.0,1962.0,1012.3,6059.0,2017-06-22
3.0,2.0,1521.0,77772.0,1986.0,1798.32,6037.0,2017-06-22
5.0,3.0,2727.0,169797.0,1965.0,2227.53,6037.0,2017-06-22
3.0,3.0,1960.0,244453.0,1949.0,3107.38,6037.0,2017-06-22
5.0,2.0,1939.0,646917.0,1954.0,7429.13,6037.0,2017-06-22
4.0,2.0,1661.0,491877.0,1928.0,5967.95,6037.0,2017-06-22
3.0,2.0,1541.0,252000.0,2009.0,4654.5,6037.0,2017-06-22
3.0,3.0,1742.0,525213.0,1949.0,6283.46,6037.0,2017-06-22
2.0,1.0,1320.0,416092.0,1928.0,5077.23,6037.0,2017-06-22
4.0,2.0,1626.0,72906.0,1970.0,1146.62,6059.0,2017-06-22
3.0,2.0,1388.0,487340.0,1948.0,6006.66,6037.0,2017-06-22
2.0,2.0,1392.0,76372.0,1939.0,1300.69,6037.0,2017-06-22
3.0,2.0,1761.0,358283.0,1997.0,4224.76,6059.0,2017-06-22
2.0,1.0,903.0,40988.0,1940.0,723.06,6059.0,2017-06-22
3.0,2.0,1176.0,291263.0,1964.0,4019.55,6037.0,2017-06-22
2.0,2.0,1256.0,419298.0,1954.0,4792.54,6059.0,2017-06-22
3.0,2.0,1748.0,337694.0,1973.0,3426.12,6059.0,2017-06-22
5.0,3.5,2902.0,641928.0,2004.0,11131.86,6059.0,2017-06-22
2.0,1.0,916.0,207637.0,1953.0,2521.59,6037.0,2017-06-22
4.0,3.0,2670.0,825000.0,2013.0,9312.96,6059.0,2017-06-22
3.0,2.0,1288.0,524000.0,1959.0,6309.68,6059.0,2017-06-22
3.0,1.5,1168.0,160674.0,1975.0,1679.3,6059.0,2017-06-22
4.0,2.0,2116.0,85070.0,1963.0,1264.83,6037.0,2017-06-22
3.0,2.5,1825.0,370738.0,1976.0,3699.48,6059.0,2017-06-22
3.0,3.0,1748.0,720000.0,1992.0,8762.27,6037.0,2017-06-22
2.0,1.0,1010.0,217557.0,1941.0,3135.08,6037.0,2017-06-22
3.0,2.0,1886.0,93775.0,1958.0,1283.2,6037.0,2017-06-22
2.0,2.0,1522.0,62033.0,1925.0,706.1,6111.0,2017-06-22
5.0,3.0,2782.0,346900.0,2006.0,5000.28,6037.0,2017-06-22
3.0,2.0,1287.0,189495.0,1990.0,2756.9,6037.0,2017-06-22
5.0,2.5,2510.0,795774.0,1969.0,9091.5,6111.0,2017-06-22
4.0,3.0,2368.0,796971.0,2013.0,12706.86,6059.0,2017-06-22
4.0,2.5,2037.0,194677.0,1975.0,2413.14,6059.0,2017-06-22
3.0,3.0,2582.0,705170.0,1998.0,7611.62,6111.0,2017-06-22
2.0,1.0,957.0,209772.0,1948.0,2916.28,6037.0,2017-06-22
6.0,6.0,6359.0,2106475.0,1990.0,48547.62,6037.0,2017-06-22
3.0,2.0,1304.0,278328.0,1925.0,3461.43,6037.0,2017-06-22
3.0,3.0,2227.0,642309.0,1967.0,7775.24,6037.0,2017-06-22
5.0,5.0,3539.0,1311800.0,2005.0,14360.16,6059.0,2017-06-22
3.0,2.0,1548.0,651349.0,1963.0,7919.07,6037.0,2017-06-22
2.0,2.0,1283.0,294498.0,1943.0,3665.11,6037.0,2017-06-22
3.0,2.0,1272.0,364415.0,1978.0,4326.37,6037.0,2017-06-22
5.0,3.0,2145.0,74905.0,1964.0,1047.5,6059.0,2017-06-22
6.0,7.0,8152.0,3119546.0,2001.0,35468.1,6037.0,2017-06-22
4.0,4.5,3886.0,1370587.0,1999.0,14308.4,6059.0,2017-06-22
4.0,2.0,1766.0,59817.0,1964.0,913.68,6059.0,2017-06-22
4.0,3.0,3189.0,767381.0,2013.0,14843.51,6037.0,2017-06-22
4.0,2.5,1743.0,652805.0,1995.0,7580.3,6059.0,2017-06-22
4.0,3.0,3336.0,669781.0,2007.0,7696.5,6059.0,2017-06-22
4.0,3.0,2060.0,374262.0,1954.0,4478.39,6037.0,2017-06-22
1.0,1.0,740.0,139385.0,1933.0,2049.14,6037.0,2017-06-22
3.0,3.0,1974.0,1522875.0,1976.0,17300.71,6037.0,2017-06-22
5.0,3.0,2145.0,390524.0,1964.0,4381.74,6059.0,2017-06-22
3.0,1.0,1052.0,41576.0,1949.0,877.66,6037.0,2017-06-22
3.0,3.0,1905.0,163353.0,1954.0,2259.21,6037.0,2017-06-22
3.0,2.0,1441.0,76265.0,1957.0,1383.3,6059.0,2017-06-22
3.0,2.0,1308.0,469000.0,1964.0,5035.2,6111.0,2017-06-22
6.0,4.0,3300.0,378000.0,2004.0,5989.09,6037.0,2017-06-22
4.0,3.0,1400.0,470322.0,1956.0,5437.2,6037.0,2017-06-22
3.0,2.0,1680.0,362234.0,1967.0,4473.88,6059.0,2017-06-22
2.0,2.0,1144.0,425900.0,1951.0,5211.94,6037.0,2017-06-22
5.0,2.0,2188.0,348676.0,1909.0,4333.44,6037.0,2017-06-22
3.0,2.5,1623.0,542864.0,1964.0,6278.58,6111.0,2017-06-22
3.0,3.0,3067.0,2091778.0,1948.0,25247.74,6037.0,2017-06-22
4.0,2.0,1584.0,83202.0,1956.0,1061.26,6037.0,2017-06-22
4.0,4.0,2670.0,492081.0,1997.0,4928.92,6059.0,2017-06-22
6.0,3.0,2348.0,472160.0,1920.0,5809.61,6037.0,2017-06-22
2.0,1.0,957.0,512701.0,1952.0,5572.08,6059.0,2017-06-22
4.0,3.0,2163.0,261055.0,1978.0,2589.56,6059.0,2017-06-22
3.0,3.0,2094.0,462797.0,2013.0,9102.93,6037.0,2017-06-22
3.0,1.0,1112.0,207976.0,1949.0,2649.02,6037.0,2017-06-22
4.0,2.5,1860.0,488909.0,2000.0,7341.8,6059.0,2017-06-22
2.0,1.0,816.0,1782000.0,1948.0,19050.38,6059.0,2017-06-22
4.0,2.0,1462.0,441000.0,1970.0,5206.6,6111.0,2017-06-22
4.0,3.0,2934.0,984610.0,1954.0,11993.71,6037.0,2017-06-22
2.0,3.0,1700.0,1400569.0,1956.0,17771.72,6111.0,2017-06-22
3.0,3.0,2593.0,1321024.0,1952.0,16059.7,6037.0,2017-06-22
3.0,2.0,1725.0,436897.0,1960.0,5493.94,6037.0,2017-06-22
3.0,2.0,1446.0,447060.0,1976.0,5246.68,6111.0,2017-06-22
3.0,2.0,1748.0,174461.0,1979.0,2732.48,6037.0,2017-06-22
3.0,3.0,1583.0,367509.0,2013.0,5515.26,6111.0,2017-06-22
4.0,2.5,2710.0,162196.0,1968.0,2050.6,6059.0,2017-06-22
4.0,2.5,2243.0,550679.0,1968.0,6365.3,6059.0,2017-06-22
3.0,2.0,1240.0,49039.0,1964.0,620.39,6037.0,2017-06-22
3.0,1.0,772.0,452000.0,1924.0,5646.43,6037.0,2017-06-22
3.0,2.0,1176.0,388840.0,1955.0,5028.38,6037.0,2017-06-22
2.0,3.0,1168.0,478506.0,2013.0,5754.57,6037.0,2017-06-22
4.0,3.0,2165.0,147524.0,1977.0,2388.19,6037.0,2017-06-22
3.0,2.0,1476.0,409397.0,1955.0,5004.54,6059.0,2017-06-22
2.0,1.0,1048.0,236937.0,1950.0,3058.5,6037.0,2017-06-22
2.0,1.0,1146.0,244384.0,1906.0,3088.95,6037.0,2017-06-22
2.0,1.0,872.0,217460.0,1950.0,3153.05,6037.0,2017-06-22
3.0,2.0,1757.0,95341.0,1952.0,1438.97,6037.0,2017-06-22
5.0,3.0,2621.0,648964.0,1921.0,7950.98,6037.0,2017-06-22
3.0,3.0,2794.0,163981.0,1928.0,2232.5,6037.0,2017-06-22
3.0,1.0,1428.0,48829.0,1948.0,1117.83,6037.0,2017-06-22
4.0,3.0,1750.0,313457.0,1987.0,4800.12,6037.0,2017-06-22
2.0,2.0,1930.0,98737.0,1920.0,1387.47,6037.0,2017-06-22
4.0,2.0,1951.0,508030.0,1962.0,6043.6,6037.0,2017-06-22
5.0,5.0,2950.0,976000.0,1956.0,12243.31,6037.0,2017-06-22
4.0,3.0,1966.0,144172.0,1988.0,2630.73,6037.0,2017-06-22
2.0,1.0,1060.0,196289.0,1935.0,2511.05,6037.0,2017-06-22
2.0,2.0,1305.0,284270.0,1933.0,3711.79,6037.0,2017-06-22
4.0,2.0,1612.0,65164.0,1951.0,735.88,6111.0,2017-06-22
4.0,4.0,4383.0,1388507.0,1987.0,15908.85,6037.0,2017-06-22
2.0,2.0,1194.0,371363.0,1982.0,4111.36,6059.0,2017-06-22
5.0,3.0,2147.0,359765.0,1965.0,4085.34,6059.0,2017-06-22
2.0,2.0,1445.0,261655.0,1983.0,2595.64,6059.0,2017-06-22
5.0,3.0,4799.0,1363647.0,1956.0,16673.31,6037.0,2017-06-22
3.0,2.5,1709.0,652386.0,1994.0,7086.52,6059.0,2017-06-22
3.0,3.5,3278.0,1076953.0,2000.0,11746.48,6111.0,2017-06-22
3.0,1.0,935.0,16722.0,1905.0,244.63,6037.0,2017-06-22
4.0,2.0,1823.0,462919.0,1976.0,5423.44,6111.0,2017-06-22
3.0,2.0,1204.0,462392.0,1997.0,5330.86,6111.0,2017-06-22
3.0,1.0,1103.0,327672.0,1953.0,6581.9,6037.0,2017-06-22
3.0,2.0,1021.0,231304.0,1949.0,3231.23,6037.0,2017-06-22
3.0,2.0,1266.0,424562.0,1955.0,5097.36,6059.0,2017-06-22
4.0,1.0,1693.0,520011.0,1923.0,6219.9,6037.0,2017-06-22
3.0,2.0,1354.0,68603.0,1908.0,1003.79,6037.0,2017-06-22
5.0,3.0,3667.0,797050.0,1990.0,8515.62,6111.0,2017-06-22
3.0,2.0,1080.0,370719.0,1961.0,4889.9,6037.0,2017-06-22
4.0,5.0,3176.0,2211105.0,1955.0,25129.01,6037.0,2017-06-22
3.0,1.0,1613.0,55666.0,1907.0,964.69,6037.0,2017-06-22
3.0,2.0,1206.0,480000.0,1964.0,5115.18,6111.0,2017-06-22
3.0,1.0,1329.0,359829.0,1940.0,4598.64,6037.0,2017-06-22
4.0,3.0,2365.0,100380.0,1991.0,2099.94,6037.0,2017-06-22
4.0,2.0,1852.0,210264.0,1963.0,2785.66,6059.0,2017-06-22
3.0,3.0,2212.0,291338.0,1915.0,3714.87,6037.0,2017-06-22
4.0,2.0,1883.0,304340.0,1963.0,3902.93,6037.0,2017-06-22
2.0,2.0,1526.0,485441.0,1978.0,5292.56,6059.0,2017-06-22
4.0,2.0,1735.0,682000.0,1963.0,7736.82,6059.0,2017-06-22
5.0,3.0,2603.0,773441.0,1996.0,10792.2,6059.0,2017-06-22
3.0,1.0,1143.0,31635.0,1923.0,548.48,6037.0,2017-06-22
4.0,3.0,1714.0,411857.0,1960.0,4637.86,6059.0,2017-06-22
0.0,0.0,,970000.0,,13389.68,6059.0,2017-06-22
3.0,2.0,1418.0,355336.0,1952.0,4441.11,6037.0,2017-06-22
5.0,2.0,2085.0,695876.0,1962.0,7418.44,6111.0,2017-06-22
3.0,1.0,1246.0,184949.0,1948.0,2471.5,6037.0,2017-06-22
2.0,1.0,1148.0,72220.0,1941.0,1062.57,6037.0,2017-06-22
4.0,2.0,1998.0,97309.0,1965.0,1421.3,6111.0,2017-06-22
4.0,2.5,2015.0,596000.0,1999.0,7248.88,6059.0,2017-06-22
4.0,2.5,2579.0,683191.0,1989.0,6932.12,6059.0,2017-06-22
4.0,2.0,1906.0,152585.0,1926.0,1818.17,6037.0,2017-06-22
2.0,2.0,2489.0,158094.0,1971.0,1580.26,6059.0,2017-06-22
3.0,1.5,1318.0,324553.0,1975.0,3903.58,6059.0,2017-06-22
